"id","created_at","pick_up_time","guid","quoted_delivery_time","company_id","should_hold_at_airlines"
9372,"2019-08-26 20:06:04.831424","2019-08-26 22:00:00","ATKRJMWTYT","2019-08-27 12:41:43",320,FALSE
9371,"2019-08-26 19:32:02.126085","2019-08-26 19:32:02.087656","ATA6E347GD","2019-08-27 13:10:52",318,FALSE
9370,"2019-08-26 19:28:30.640862","2019-08-26 19:28:30.603946","ATKTA73HPY","2019-08-27 13:10:52",318,FALSE
9369,"2019-08-26 15:42:01.490207","2019-08-26 15:42:01.446369","AT6JZKMY94","2019-08-27 03:49:19",209,FALSE
9368,"2019-08-26 15:38:39.09683","2019-08-26 15:38:39.050362","ATFDW9H4HZ","2019-08-27 03:49:00",209,FALSE
9367,"2019-08-26 15:30:36.697729","2019-08-26 15:30:36.284429","ATJZXG2TZR","2019-08-27 01:48:46",326,FALSE
9366,"2019-08-26 15:14:45.290612","2019-08-26 15:14:45.24227","ATGC29ZZ2Z","2019-08-27 00:15:57",320,FALSE
9365,"2019-08-26 14:42:23.086531","2019-08-27 16:42:00","ATMD7TP3Y9","2019-08-27 19:38:30",318,FALSE
9364,"2019-08-26 14:20:23.049191","2019-08-26 14:20:22.963665","ATZ6HDMRH2","2019-08-26 23:58:00",318,FALSE
9363,"2019-08-26 14:06:10.660343","2019-08-26 14:06:10.543902","ATHHA2YMRN","2019-08-26 16:39:36",231,FALSE
9362,"2019-08-26 13:47:16.630233","2019-08-26 13:47:16.416805","ATY6EJ9FE2","2019-08-26 16:20:02",231,FALSE
9361,"2019-08-23 22:02:38.126932","2019-08-23 22:02:38.063892","ATJZX6EFFJ","2019-08-24 14:14:21",22,FALSE
9360,"2019-08-23 19:59:49.149983","2019-08-23 19:59:49.09106","ATGZ24CEAJ","2019-08-24 15:11:43",211,FALSE
9359,"2019-08-23 19:59:08.440003","2019-08-23 19:59:08.400175","ATG7AFPJGF","2019-08-24 15:11:43",211,FALSE
9358,"2019-08-23 19:58:20.986112","2019-08-23 19:58:20.944184","ATMY6MKYPA","2019-08-24 15:11:43",211,FALSE
9357,"2019-08-23 19:48:50.076719","2019-08-23 19:48:50.005355","AT2FJWA6DF","2019-08-24 11:11:48",364,FALSE
9356,"2019-08-23 19:21:44.601879","2019-08-23 19:21:44.557255","AT2FZE7NPN","2019-08-24 07:42:42",211,FALSE
9355,"2019-08-23 19:09:54.489514","2019-08-23 19:09:54.440275","ATTPX9XNKG","2019-08-24 13:53:38",211,FALSE
9354,"2019-08-23 19:08:55.430392","2019-08-23 19:08:54.87465","ATPNP4EZZY","2019-08-24 17:22:09",211,FALSE
9353,"2019-08-23 19:05:14.77959","2019-08-23 19:05:14.729986","ATYTYM7ATW","2019-08-24 12:24:03",211,FALSE
9352,"2019-08-23 19:03:36.20366","2019-08-23 19:03:36.142678","ATXXPTHE69","2019-08-24 12:10:28",211,FALSE
9351,"2019-08-23 19:00:07.936085","2019-08-23 19:00:07.894232","ATZM2H232H","2019-08-23 23:53:49",209,FALSE
9349,"2019-08-23 16:44:25.767554","2019-08-23 16:44:25.715139","AT7AX9DNXN","2019-08-24 04:15:42",211,FALSE
9348,"2019-08-23 16:31:10.223734","2019-08-23 16:31:10.180954","ATERE3KD7P","2019-08-23 19:11:34",360,FALSE
9347,"2019-08-23 16:16:13.51674","2019-08-23 16:16:13.464646","ATMHR4AFFX","2019-08-24 05:40:26",318,FALSE
9346,"2019-08-23 16:09:02.782757","2019-08-23 16:09:02.727566","ATGKNJ6EET","2019-08-24 01:11:13",360,FALSE
9345,"2019-08-23 15:39:39.73968","2019-08-23 15:39:39.677804","ATGMY3EPZW","2019-08-24 06:41:22",364,FALSE
9344,"2019-08-23 15:12:39.639754","2019-08-23 15:12:39.565688","AT2XGZDXNK","2019-08-23 23:32:45",211,FALSE
9343,"2019-08-23 15:10:07.321439","2019-08-23 15:10:07.28035","ATN99M4Z2M","2019-08-24 05:13:55",211,FALSE
9342,"2019-08-23 13:31:49.892659","2019-08-23 13:31:49.430258","ATDXZWNFPX","2019-08-23 23:46:43",211,FALSE
9341,"2019-08-23 13:17:49.494159","2019-08-23 13:17:49.446518","ATX234CWX4","2019-08-23 23:36:38",211,FALSE
9340,"2019-08-23 13:16:47.392346","2019-08-23 13:16:47.297696","AT7FXDJGGP","2019-08-24 03:02:10",211,FALSE
9339,"2019-08-22 20:30:09.115513","2019-08-22 20:30:09.07617","ATFZREYAP2","2019-08-22 23:35:21",226,FALSE
9338,"2019-08-22 20:29:40.370103","2019-08-22 20:29:40.327196","AT772RWX7N","2019-08-22 23:35:21",226,FALSE
9337,"2019-08-22 20:17:58.267733","2019-08-22 20:17:58.226714","AT3FHZKJ3P","2019-08-23 06:39:00",226,FALSE
9336,"2019-08-22 17:38:38.207697","2019-08-22 17:38:38.168278","AT7D4WHTKX","2019-08-23 04:53:03",208,FALSE
9335,"2019-08-22 17:37:05.440632","2019-08-22 17:37:05.394769","AT7CKEMD2F","2019-08-23 04:20:50",211,FALSE
9334,"2019-08-22 17:29:55.310827","2019-08-22 17:29:55.196558","AT3FJ6DRYW","2019-08-23 03:58:20",208,FALSE
9333,"2019-08-22 17:21:00.421284","2019-08-22 17:21:00.213369","ATADFDTNC9","2019-08-23 04:20:50",211,FALSE
9332,"2019-08-22 16:20:48.717115","2019-08-22 16:20:48.062822","AT4T2767E4","2019-08-24 13:49:49",364,FALSE
9331,"2019-08-22 16:12:28.076474","2019-08-23 13:00:00","ATADRYJE99","2019-08-23 20:18:08",364,FALSE
9330,"2019-08-22 16:11:04.025125","2019-08-23 13:00:00","ATF2J3Z3AM","2019-08-24 01:17:26",364,FALSE
9329,"2019-08-22 16:08:05.748508","2019-08-22 16:08:05.705857","ATNGFD6CJM","2019-08-23 07:31:16",364,FALSE
9328,"2019-08-22 15:28:16.206721","2019-08-22 15:28:16.162065","ATMN6YC999","2019-08-23 06:20:58",364,FALSE
9327,"2019-08-22 15:20:11.628701","2019-08-22 15:20:11.589799","ATF9XT6YMA","2019-08-23 02:39:20",326,FALSE
9326,"2019-08-22 15:18:10.119559","2019-08-22 15:18:10.079106","ATK6A333KE","2019-08-23 02:39:20",326,FALSE
9325,"2019-08-22 14:43:45.82929","2019-08-22 14:43:45.781444","ATTEEPE2JJ","2019-08-22 23:51:18",316,FALSE
9324,"2019-08-22 14:42:18.04194","2019-08-22 14:42:17.993309","AT22ZAAG6R","2019-08-22 18:09:48",316,FALSE
9323,"2019-08-22 12:53:46.761108","2019-08-22 12:53:46.690397","ATG4CGNY7H","2019-08-23 00:23:00",226,FALSE
9322,"2019-08-21 23:46:36.546156","2019-08-21 23:46:36.500082","AT7MJXD4R7","2019-08-22 12:37:25",209,FALSE
9321,"2019-08-21 23:46:22.158765","2019-08-21 23:46:22.115307","ATDN7AXDP2","2019-08-22 04:27:02",209,FALSE
9320,"2019-08-21 22:37:40.723564","2019-08-21 22:37:40.200861","AT69Y6X6KR","2019-08-22 02:39:36",75,FALSE
9319,"2019-08-21 22:21:31.054564","2019-08-21 22:21:30.92967","AT4HDTWHNH","2019-08-22 04:00:32",75,FALSE
9318,"2019-08-21 20:49:56.119224","2019-08-21 20:49:00","ATNYTT39W2","2019-08-22 19:16:55",22,TRUE
9317,"2019-08-21 20:21:27.572403","2019-08-21 20:21:27.536926","ATRXC4XMNT","2019-08-22 05:01:58",360,FALSE
9316,"2019-08-21 20:18:10.489887","2019-08-21 20:18:10.441416","ATWZD49F7G","2019-08-22 14:15:10",363,FALSE
9315,"2019-08-21 20:09:27.716022","2019-08-21 20:09:27.679167","AT7ATTKKHT","2019-08-22 10:03:41",208,FALSE
9314,"2019-08-21 19:10:04.293337","2019-08-21 19:10:04.254719","ATKE6J6DWJ","2019-08-22 05:01:49",360,FALSE
9313,"2019-08-21 18:58:03.228069","2019-08-21 18:58:03.145804","ATKW339W43","2019-08-22 14:40:56",364,FALSE
9312,"2019-08-21 18:10:03.902966","2019-08-21 18:10:03.725535","ATC9E7TAZY","2019-08-22 04:49:00",316,FALSE
9311,"2019-08-21 16:40:50.689104","2019-08-21 16:40:50.64246","ATCPCRGG7M","2019-08-22 04:15:08",327,FALSE
9310,"2019-08-21 15:05:14.816937","2019-08-21 15:05:14.775604","ATWFGKHWGF","2019-08-21 17:59:20",317,FALSE
9309,"2019-08-21 14:59:58.119824","2019-08-21 14:59:58.083911","ATF4MKWT7X","2019-08-22 03:06:48",317,FALSE
9308,"2019-08-21 14:44:37.569812","2019-08-21 14:44:37.533742","AT4RFGCG6E","2019-08-22 01:17:33",317,FALSE
9307,"2019-08-21 14:08:31.676004","2019-08-21 14:08:31.616175","ATKEMEJ44H","2019-08-21 17:01:31",317,FALSE
9306,"2019-08-20 20:43:03.566747","2019-08-20 20:43:03.52131","ATYGWWRK4D","2019-08-21 03:48:08",374,FALSE
9305,"2019-08-20 20:12:00.948048","2019-08-20 20:12:00.895207","ATZCMCMGEK","2019-08-21 14:08:43",363,FALSE
9304,"2019-08-20 19:21:39.315704","2019-08-20 19:21:39.267247","ATD7GCWFZT","2019-08-20 21:40:40",316,FALSE
9303,"2019-08-20 19:09:59.606","2019-08-20 19:09:59.512172","ATWHJ7EHPY","2019-08-21 03:36:49",316,FALSE
9302,"2019-08-20 16:16:47.450089","2019-08-20 16:16:47.417009","ATMMNW7MC4","2019-08-21 02:28:56",208,FALSE
9301,"2019-08-20 15:37:37.000541","2019-08-20 15:37:36.960445","AT99YX2WPX","2019-08-20 19:59:46",209,FALSE
9300,"2019-08-20 15:23:02.960306","2019-08-20 15:23:02.926636","ATTHHNNHYP","2019-08-24 09:37:50",209,FALSE
9299,"2019-08-20 15:21:44.436249","2019-08-20 15:21:44.400657","ATKNHMCY4W","2019-08-24 09:37:50",209,FALSE
9298,"2019-08-20 15:17:11.900094","2019-08-20 15:17:11.859312","ATE4DTKNYA","2019-08-21 04:01:04",209,FALSE
9297,"2019-08-19 22:00:05.514591","2019-08-19 22:00:00","ATX9YEP3P3","2019-08-20 00:37:36",320,FALSE
9296,"2019-08-19 20:15:08.787021","2019-08-19 20:15:08.732663","ATCET47A7F","2019-08-20 10:36:19",322,FALSE
9295,"2019-08-19 19:34:21.390505","2019-08-19 19:34:21.354962","ATYAZ2DGWC","2019-08-20 07:50:58",208,FALSE
9294,"2019-08-19 18:19:07.975366","2019-08-19 18:19:07.939546","ATTMHMGE9J","2019-08-20 11:38:15",320,FALSE
9293,"2019-08-19 17:54:48.614577","2019-08-19 17:54:48.56771","ATTCFNJW4D","2019-08-20 14:25:28",363,FALSE
9292,"2019-08-19 17:54:32.308904","2019-08-19 17:54:32.276213","ATZHW29FEK","2019-08-19 19:48:00",363,FALSE
9291,"2019-08-19 17:04:12.119051","2019-08-19 17:04:12.084405","ATNR6PDFMK","2019-08-20 05:02:42",317,FALSE
9290,"2019-08-19 16:48:24.191298","2019-08-19 16:48:24.139956","AT9R6ZYWHX","2019-08-20 04:42:42",317,FALSE
9289,"2019-08-19 15:24:07.624952","2019-08-19 15:24:07.587668","ATTDETETCM","2019-08-20 01:29:57",208,FALSE
9288,"2019-08-19 15:22:56.320631","2019-08-19 15:22:56.275643","AT9KRAYKWK","2019-08-20 01:29:57",208,FALSE
9287,"2019-08-19 13:25:35.307511","2019-08-19 13:25:34.994852","ATTGDNGXKY","2019-08-19 21:36:03",364,FALSE
9286,"2019-08-17 00:05:49.712704","2019-08-17 00:05:49.057345","ATECZEPHFK","2019-08-17 04:35:39",224,FALSE
9285,"2019-08-16 16:11:37.476202","2019-08-16 16:11:37.419648","ATZXFX74MH","2019-08-17 12:54:31",320,FALSE
9284,"2019-08-16 15:51:00.074755","2019-08-16 15:51:00.019979","ATXY9P2PAX","2019-08-18 15:17:00",327,FALSE
9283,"2019-08-16 15:49:59.510039","2019-08-16 15:49:59.087429","AT2NNEDWN3","2019-08-16 18:14:04",327,FALSE
9282,"2019-08-16 15:44:50.290662","2019-08-16 15:44:50.192334","ATNMKXXXYX","2019-08-17 00:17:00",316,FALSE
9281,"2019-08-15 21:16:44.718157","2019-08-15 21:16:44.596806","ATHEH3GRDX","2019-08-16 12:00:10",209,FALSE
9280,"2019-08-15 21:09:59.874548","2019-08-15 21:09:59.843062","ATHZJGYEAW","2019-08-16 02:29:21",209,FALSE
9279,"2019-08-15 21:09:37.534317","2019-08-15 21:09:37.499076","ATCTZEHX7D","2019-08-16 10:03:41",208,FALSE
9278,"2019-08-15 21:09:20.913257","2019-08-15 21:09:20.877542","AT3HRP9PJ2","2019-08-16 02:29:21",209,FALSE
9277,"2019-08-15 21:04:25.652857","2019-08-15 21:04:25.118481","ATACJ4Y2PH","2019-08-16 03:31:30",365,FALSE
9276,"2019-08-15 21:03:52.834706","2019-08-15 21:03:52.783463","ATFXJYFNYJ","2019-08-16 02:24:36",209,FALSE
9275,"2019-08-15 20:55:48.69089","2019-08-15 20:55:48.657314","AT37WCYZJZ","2019-08-16 02:15:21",209,FALSE
9274,"2019-08-15 19:52:38.984466","2019-08-15 19:52:38.950513","AT97P2MYFM","2019-08-16 15:09:46",231,FALSE
9273,"2019-08-15 19:47:32.18902","2019-08-15 19:47:32.155368","ATD4ZWTJ2K","2019-08-16 15:09:46",231,FALSE
9272,"2019-08-15 19:34:25.029937","2019-08-15 19:34:24.996352","ATWX39FHHF","2019-08-15 22:15:14",231,FALSE
9271,"2019-08-15 17:05:28.265247","2019-08-15 17:05:28.204962","AT6PNZFGWY","2019-08-15 19:39:15",231,FALSE
9270,"2019-08-15 16:38:39.534252","2019-08-15 16:38:38.885305","ATP9PWFCG9","2019-08-16 03:40:08",105,FALSE
9269,"2019-08-15 16:35:05.200308","2019-08-15 16:35:05.164048","ATHK2JNAWE","2019-08-15 19:09:49",231,FALSE
9268,"2019-08-15 16:27:12.604032","2019-08-15 16:27:12.565953","ATTCDN3YPN","2019-08-16 02:35:57",326,FALSE
9267,"2019-08-15 15:24:53.678615","2019-08-15 15:24:53.611028","AT79NNE3GH","2019-08-15 17:55:46",226,FALSE
9266,"2019-08-15 15:24:04.527115","2019-08-15 15:24:04.428114","ATC2G79WM2","2019-08-15 17:55:46",226,FALSE
9265,"2019-08-15 15:14:06.493485","2019-08-15 15:14:06.441228","ATARHMGHDR","2019-08-15 17:45:40",226,FALSE
9264,"2019-08-14 21:40:55.205649","2019-08-14 21:40:55.153359","ATA4TNP6JA","2019-08-15 00:29:50",226,FALSE
9263,"2019-08-14 21:15:58.181828","2019-08-14 21:15:58.148531","ATPWJGFW9E","2019-08-15 07:32:16",360,FALSE
9262,"2019-08-14 21:07:12.720098","2019-08-14 21:07:12.68316","AT4T3997XA","2019-08-15 12:10:51",360,FALSE
9261,"2019-08-14 21:01:17.215185","2019-08-14 21:01:17.163109","ATWFTN46YW","2019-08-15 04:16:04",374,FALSE
9260,"2019-08-14 20:55:13.175478","2019-08-14 20:55:13.099309","ATWJ7E9JRY","2019-08-15 05:02:00",374,FALSE
9259,"2019-08-14 18:46:16.338742","2019-08-14 18:46:16.304039","ATKMFTEDFY","2019-08-15 13:48:32",14,FALSE
9258,"2019-08-14 15:07:25.133441","2019-08-14 15:07:25.101019","ATNDMEJGTH","2019-08-15 01:44:06",231,FALSE
9257,"2019-08-14 14:51:19.815344","2019-08-14 14:51:19.774542","AT3M3NYPH2","2019-08-15 01:44:06",231,FALSE
9256,"2019-08-14 13:53:38.605964","2019-08-14 13:53:38.487615","AT7GC6DDXG","2019-08-15 04:02:56",363,FALSE
9255,"2019-08-13 20:57:35.722306","2019-08-13 20:57:35.604302","ATFDG9F7FP","2019-08-14 04:13:07",374,FALSE
9254,"2019-08-13 20:57:07.614371","2019-08-13 20:57:07.577857","AT4WZEMT7Y","2019-08-14 05:05:45",374,FALSE
9253,"2019-08-13 18:19:25.335152","2019-08-13 18:19:24.750538","ATJNZMP3KN","2019-08-14 03:51:31",322,FALSE
9252,"2019-08-13 18:18:46.441976","2019-08-13 18:18:46.390337","ATFGMP96C4","2019-08-14 11:51:50",322,FALSE
9251,"2019-08-13 17:22:02.024844","2019-08-13 17:22:01.960712","ATX6E2H3JH","2019-08-14 03:57:56",208,FALSE
9250,"2019-08-13 17:09:19.721102","2019-08-13 17:09:19.681218","ATZA2JCT6K","2019-08-14 10:28:00",316,FALSE
9249,"2019-08-13 16:03:47.406241","2019-08-13 16:03:47.373869","ATEDM9AATC","2019-08-14 01:27:21",211,FALSE
9248,"2019-08-13 15:30:46.085382","2019-08-13 15:30:46.026972","ATDFFGW47F","2019-08-13 21:52:04",324,FALSE
9247,"2019-08-13 15:26:25.749223","2019-08-13 15:26:25.713531","ATJZXWN2X3","2019-08-14 01:27:21",211,FALSE
9246,"2019-08-13 15:05:47.523592","2019-08-13 15:05:47.484804","ATT36ANKD3","2019-08-14 02:58:12",326,FALSE
9245,"2019-08-13 14:12:00.060195","2019-08-13 14:11:59.966734","ATEPXEMZ9G","2019-08-14 02:27:21",211,FALSE
9244,"2019-08-13 13:34:32.012696","2019-08-13 13:34:31.943376","ATNDFDWZC4","2019-08-14 02:27:21",211,FALSE
9243,"2019-08-13 13:22:21.469209","2019-08-13 13:22:21.424224","AT2WYZYXYN","2019-08-13 23:29:27",211,FALSE
9242,"2019-08-13 00:31:02.047219","2019-08-13 00:31:01.995349","ATZYTH6WTW","2019-08-13 12:41:12",15,FALSE
9241,"2019-08-12 20:54:21.414619","2019-08-12 20:54:21.38142","ATMA97WJRW","2019-08-13 07:29:49",211,FALSE
9240,"2019-08-12 20:53:25.279123","2019-08-12 20:53:25.227868","ATNYRTGCE9","2019-08-13 12:01:30",211,FALSE
9239,"2019-08-12 20:42:54.194966","2019-08-12 20:42:54.151602","ATT4PPWRPE","2019-08-13 12:01:30",211,FALSE
9238,"2019-08-12 20:31:31.224101","2019-08-12 20:31:31.034431","ATD996DM2X","2019-08-13 12:19:27",360,FALSE
9237,"2019-08-12 19:42:18.342868","2019-08-12 19:42:18.30765","ATXDNYZK64","2019-08-13 12:09:44",211,FALSE
9236,"2019-08-12 19:36:55.974998","2019-08-12 19:36:55.927562","ATR3YC2762","2019-08-13 11:45:21",211,FALSE
9235,"2019-08-12 19:34:56.444476","2019-08-12 19:34:56.396876","ATF9K26HRN","2019-08-13 12:19:27",360,FALSE
9234,"2019-08-12 19:32:12.060363","2019-08-12 19:32:12.004605","ATPWHGYGPN","2019-08-13 04:18:34",211,FALSE
9233,"2019-08-12 19:22:41.036047","2019-08-12 19:22:40.995595","ATRKPERZ72","2019-08-13 04:18:34",211,FALSE
9232,"2019-08-12 19:20:33.446076","2019-08-12 19:20:33.404227","ATHZZD3CGA","2019-08-13 12:36:38",211,FALSE
9231,"2019-08-12 17:50:12.367981","2019-08-12 17:50:12.30941","ATWEFJF9A4","2019-08-13 06:53:00",316,FALSE
9230,"2019-08-12 15:18:17.208688","2019-08-12 15:18:17.153591","ATPJT6JD3R","2019-08-13 07:40:31",211,FALSE
9229,"2019-08-12 14:05:47.84504","2019-08-12 14:05:47.7987","ATM3XHYCME","2019-08-13 07:40:31",211,FALSE
9228,"2019-08-12 14:04:07.213009","2019-08-12 14:04:07.12973","ATWJHEJ4MM","2019-08-13 07:40:31",211,FALSE
9227,"2019-08-12 14:01:43.924458","2019-08-12 14:01:43.767749","ATPMPDFTWH","2019-08-13 07:40:31",211,FALSE
9226,"2019-08-11 17:31:20.107535","2019-08-12 20:31:00","AT2D6CCCX2","2019-08-13 13:22:20",211,FALSE
9225,"2019-08-11 17:30:27.989361","2019-08-11 17:30:27.763534","ATPG7GY9CJ","2019-08-12 05:50:40",211,FALSE
9193,"2019-08-09 21:54:36.03606","2019-08-09 21:54:35.75046","ATPNHZTTEF","2019-08-10 22:00:43",316,FALSE
9191,"2019-08-09 21:11:07.924111","2019-08-09 21:11:07.540809","ATYYFRDCC7","2019-08-10 07:33:29",366,FALSE
9189,"2019-08-09 20:39:11.092428","2019-08-09 20:39:11.040022","ATHEHJDPW9","2019-08-10 06:26:21",366,FALSE
9188,"2019-08-09 14:28:12.45768","2019-08-09 14:28:12.423734","ATETMMKXRR","2019-08-09 22:54:17",208,FALSE
9187,"2019-08-09 14:26:31.381034","2019-08-09 14:26:31.345684","ATTXF9276J","2019-08-09 22:54:17",208,FALSE
9186,"2019-08-09 02:05:04.306217","2019-08-09 02:05:04.247284","AT4ZJAPJFN","2019-08-09 15:24:30",208,FALSE
9185,"2019-08-08 22:09:09.895279","2019-08-08 22:09:09.850543","AT7RHEY9HC","2019-08-09 13:35:00",210,FALSE
9184,"2019-08-08 20:53:40.610289","2019-08-08 20:53:40.571969","ATK7TPAPG2","2019-08-08 23:40:31",360,FALSE
9183,"2019-08-08 14:38:23.690204","2019-08-08 14:38:23.644353","ATAK733J4C","2019-08-09 01:24:57",231,FALSE
9182,"2019-08-08 14:14:48.372663","2019-08-08 14:14:48.324527","ATKHJ6NEPN","2019-08-09 00:11:12",226,FALSE
9181,"2019-08-08 14:04:27.529084","2019-08-08 14:04:27.487955","ATY2FG26WP","2019-08-08 16:43:52",231,FALSE
9180,"2019-08-08 13:50:28.62633","2019-08-08 13:50:28.552957","ATTFD74Z7J","2019-08-09 00:11:12",226,FALSE
9179,"2019-08-07 23:27:30.285443","2019-08-07 23:27:30.102691","AT37HA6HA3","2019-08-08 15:05:23",360,FALSE
9178,"2019-08-07 21:09:09.243414","2019-08-07 21:09:09.054228","AT92XHKD9E","2019-08-08 01:44:00",22,FALSE
9177,"2019-08-07 20:56:56.935263","2019-08-07 20:56:56.895989","ATJKYM9WEM","2019-08-08 08:03:36",211,FALSE
9176,"2019-08-07 20:55:05.002243","2019-08-07 20:55:04.943994","ATHDYJ2HYK","2019-08-08 08:03:36",211,FALSE
9175,"2019-08-07 20:53:37.249502","2019-08-07 20:53:36.703624","ATTY3XEKE7","2019-08-08 08:03:36",211,FALSE
9174,"2019-08-07 20:49:09.965647","2019-08-07 20:49:09.304242","ATZXKYHJ2W","2019-08-08 03:57:42",224,FALSE
9173,"2019-08-07 20:45:26.127733","2019-08-07 20:45:26.092655","ATZ7EE4RJE","2019-08-07 23:54:10",224,FALSE
9172,"2019-08-07 20:45:07.949412","2019-08-07 20:45:07.896804","ATM9A4ZNZD","2019-08-07 23:54:10",224,FALSE
9171,"2019-08-07 20:20:28.880372","2019-08-07 20:20:28.458747","ATKNCP23ZH","2019-08-08 10:03:12",208,FALSE
9170,"2019-08-07 20:18:16.198529","2019-08-07 20:18:16.155748","AT4JMRXXYR","2019-08-07 23:21:34",224,FALSE
9169,"2019-08-07 17:36:58.097692","2019-08-07 17:36:58.030026","ATKZGDAJ2X","2019-08-08 05:52:56",364,FALSE
9168,"2019-08-07 17:23:55.674611","2019-08-07 17:23:55.63096","ATW9PP97T3","2019-08-07 23:02:34",204,FALSE
9167,"2019-08-07 17:16:12.117103","2019-08-07 17:16:12.070058","AT2TFTP3HX","2019-08-08 01:23:34",204,FALSE
9166,"2019-08-07 16:52:40.743829","2019-08-07 16:52:40.703902","ATPAJA4TPZ","2019-08-07 19:30:54",365,FALSE
9165,"2019-08-07 16:41:17.619963","2019-08-07 16:41:17.579091","ATF6XFXA2H","2019-08-08 01:42:56",318,FALSE
9164,"2019-08-07 16:39:30.526774","2019-08-07 16:39:30.447234","AT93G6M9MA","2019-08-08 01:42:56",365,FALSE
9163,"2019-08-07 16:37:46.77231","2019-08-07 16:37:46.714954","AT3ZXX7R44","2019-08-08 01:42:56",365,FALSE
9162,"2019-08-07 15:27:16.501797","2019-08-07 15:27:16.460724","ATD7CTKATJ","2019-08-08 01:29:05",208,FALSE
9161,"2019-08-07 15:18:18.664114","2019-08-07 15:18:18.62311","AT2JD9HTR7","2019-08-08 01:42:56",326,FALSE
9160,"2019-08-07 14:17:37.649107","2019-08-07 14:17:37.601631","AT24ETN6YD","2019-08-07 23:11:56",326,FALSE
9159,"2019-08-07 12:23:30.507189","2019-08-07 12:23:30.354469","ATDAM29FEE","2019-08-08 02:32:39",363,FALSE
9158,"2019-08-06 17:11:05.988082","2019-08-06 17:11:05.944599","AT62DRZCDF","2019-08-07 06:06:30",209,FALSE
9157,"2019-08-06 15:42:20.653397","2019-08-06 15:42:20.188019","ATHKCCTP7K","2019-08-07 08:15:21",322,FALSE
9156,"2019-08-06 14:33:39.784862","2019-08-06 14:33:39.72869","ATC9Y2TNF7","2019-08-06 22:35:09",322,FALSE
9155,"2019-08-05 17:48:23.690035","2019-08-05 17:48:23.635772","ATX9E2R996","2019-08-06 03:35:54",361,FALSE
9154,"2019-08-05 17:31:24.407952","2019-08-05 17:31:24.371336","ATCP7TY7DH","2019-08-06 02:40:41",360,FALSE
9153,"2019-08-05 17:29:43.570244","2019-08-05 17:30:00","AT9C2CEW3X","2019-08-06 02:59:13",22,FALSE
9152,"2019-08-05 15:56:36.816037","2019-08-05 15:56:36.746673","ATDP2ZMCRT","2019-08-06 00:52:55",361,FALSE
9151,"2019-08-05 15:08:18.16045","2019-08-05 15:08:18.108808","ATWPJKZC2Z","2019-08-06 03:06:55",14,FALSE
9150,"2019-08-04 17:37:00.176428","2019-08-04 17:37:00.020701","AT3NFRD6CZ","2019-08-04 23:40:23",324,FALSE
9149,"2019-08-02 17:23:13.693038","2019-08-02 17:23:13.529095","AT939K9HTF","2019-08-03 03:45:00",316,FALSE
9148,"2019-08-02 16:00:57.108671","2019-08-02 16:00:57.034974","AT3T663326","2019-08-03 00:46:55",361,FALSE
9147,"2019-08-02 15:38:12.009884","2019-08-02 15:38:11.961917","ATY6M42DC9","2019-08-03 00:46:55",361,FALSE
9146,"2019-08-02 14:46:37.764653","2019-08-02 14:46:37.26688","AT94NPN3C9","2019-08-02 23:20:29",316,FALSE
9145,"2019-08-02 03:01:13.391401","2019-08-02 13:00:00","ATN6JKJPKY","2019-08-02 21:10:41",360,FALSE
9144,"2019-08-02 02:58:58.7236","2019-08-02 02:58:58.685599","AT34JAF7PP","2019-08-02 17:17:41",360,FALSE
9143,"2019-08-01 23:56:23.470619","2019-08-01 23:56:23.331663","ATNZ4FA6PX","2019-08-02 08:32:41",360,FALSE
9142,"2019-08-01 20:22:40.516116","2019-08-01 20:22:40.058754","ATRNE69M3H","2019-08-02 01:39:00",75,FALSE
9141,"2019-08-01 19:31:20.891005","2019-08-01 19:31:20.85245","ATC26NFZHJ","2019-08-02 04:19:20",214,FALSE
9140,"2019-08-01 19:15:12.988206","2019-08-01 19:15:12.947392","AT9CA7XHD4","2019-08-02 02:35:03",211,FALSE
9139,"2019-08-01 19:08:29.824586","2019-08-01 19:08:29.786643","AT2KGEE9A7","2019-08-02 12:18:55",211,FALSE
9138,"2019-08-01 19:02:46.267942","2019-08-01 19:02:46.207966","ATEZNTMEW7","2019-08-02 06:13:46",211,FALSE
9137,"2019-08-01 17:03:27.135135","2019-08-01 17:03:27.09059","AT9R9PJJ2G","2019-08-01 19:55:42",317,FALSE
9136,"2019-08-01 16:39:35.164461","2019-08-02 16:30:00","ATG7HNGHD3","2019-08-03 02:53:50",324,FALSE
9135,"2019-08-01 16:30:38.75443","2019-08-01 16:30:38.214722","ATFA26ZXK4","2019-08-02 02:16:38",324,FALSE
9134,"2019-08-01 16:21:56.29335","2019-08-01 16:21:56.245811","ATJN9279YY","2019-08-01 23:07:58",326,FALSE
9133,"2019-08-01 16:21:23.740374","2019-08-01 16:21:23.582474","ATPXTX3ARX","2019-08-01 23:07:58",326,FALSE
9132,"2019-08-01 16:17:32.194681","2019-08-01 16:17:32.117137","ATMEJNDCRX","2019-08-01 22:52:24",324,FALSE
9131,"2019-08-01 15:55:10.131779","2019-08-01 15:55:10.089088","ATE73DD722","2019-08-01 18:54:43",224,FALSE
9130,"2019-08-01 15:15:32.798924","2019-08-01 15:15:32.747378","ATXK76EG7A","2019-08-02 00:57:11",365,FALSE
